/* DATA DESCRIPTION:
Citation:	Erhardt, Tobias; Capron, Emilie; Rasmussen, Sune Olander; Schüpbach, Simon; Bigler, Matthias; Adolphi, Florian; Fischer, Hubertus (2018): NGRIP high resolution calcium, sodium concentrations and layer thickness (over warming events, 10-60ka). PANGAEA, https://doi.org/10.1594/PANGAEA.896740, 
	In supplement to: Erhardt, T et al. (2019): Decadal-scale progression of the onset of Dansgaard–Oeschger warming events. Climate of the Past, 15(2), 811-825, https://doi.org/10.5194/cp-15-811-2019
Related to:	Gkinis, Vasileios; Simonsen, Sebastian B; Buchardt, Susanne L; White, James W C; Vinther, Bo Møllesøe (2014): Water isotope diffusion rates from the NorthGRIP ice core for the last 16,000 years – Glaciological and paleoclimatic implications. Earth and Planetary Science Letters, 405, 132-141, https://doi.org/10.1016/j.epsl.2014.08.022
	North Greenland Ice Core Project Members; Andersen, Katrine K; Azuma, Nobuhiko; Barnola, Jean-Marc; Bigler, Matthias; Biscaye, Pierre Eginton; Caillon, Nicolas; Chappellaz, Jérôme A; Clausen, Henrik Brink; Dahl-Jensen, Dorthe; Fischer, H; Flückiger, Jacqueline; Fritzsche, Diedrich; Fujii, Yushiyuki; Goto-Azuma, Kumiko; Grönvold, Karl; Gundestrup, Niels S; Hansson, Margareta E; Huber, C; Hvidberg, Christine Schøtt; Johnsen, Sigfús Jóhann; Jonsell, Ulf; Jouzel, Jean; Kipfstuhl, Sepp; Landais, Amaelle; Leuenberger, Markus Christian; Lorrain, Reginald D; Masson-Delmotte, Valerie; Miller, H; Motoyama, Hideaki; Narita, H; Popp, Trevor; Rasmussen, Sune Olander; Raynaud, Dominique; Röthlisberger, Regine; Ruth, Urs; Samyn, D; Schwander, Jakob; Shoji, Hitoshi; Siggaard-Andersen, Marie-Louise; Steffensen, J P; Stocker, T; Sveinbjörnsdottir, Árný E; Svensson, Anders M; Takata, Morimasa; Tison, Jean-Louis; Thorsteinsson, Thorsteinn; Watanabe, Okitsugu; Wilhelms, Frank; White, James W C (2004): High-resolution record of Northern Hemisphere climate extending into the last interglacial period. Nature, 431(7005), 147-151, https://doi.org/10.1038/nature02805
	Svensson, Anders M; Andersen, Katrine K; Bigler, Matthias; Clausen, Henrik Brink; Dahl-Jensen, Dorthe; Davies, Siwan M; Johnsen, Sigfús Jóhann; Muscheler, Raimund; Parrenin, Frédéric; Rasmussen, Sune Olander; Röthlisberger, Regine; Seierstad, Inger K; Steffensen, Jørgen Peder; Vinther, Bo Møllesøe (2008): A 60 000 year Greenland stratigraphic ice core chronology. Climate of the Past, 4(1), 47-57, https://doi.org/10.5194/cp-4-47-2008
Coverage:	LATITUDE: 75.100000 * LONGITUDE: -42.320000
	DATE/TIME START: 1996-07-01T00:00:00 * DATE/TIME END: 1996-07-01T00:00:00
	MINIMUM ELEVATION: 2917.0 m * MAXIMUM ELEVATION: 2917.0 m
Event(s):	NGRIP (NorthGRIP) * LATITUDE: 75.100000 * LONGITUDE: -42.320000 * DATE/TIME: 1996-07-01T00:00:00 * ELEVATION: 2917.0 m * LOCATION: Greenland * CAMPAIGN: NGRIP * BASIS: Sampling/drilling ice * METHOD/DEVICE: Ice drill (ICEDRILL)
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Erhardt, Tobias (https://orcid.org/0000-0002-6683-6746, tobias.erhardt@awi.de) * COMMENT: Age of the middle of the sampling interval in years BP (before 1950) on the GICC05 age scale for NGRIP
	Ageprofile Datum Description (Ageprof dat des) * PI: Erhardt, Tobias (https://orcid.org/0000-0002-6683-6746, tobias.erhardt@awi.de)
	Sodium [ng/g] (Na+) * PI: Erhardt, Tobias (https://orcid.org/0000-0002-6683-6746, tobias.erhardt@awi.de) * METHOD/DEVICE: Continuous Flow Analysis (CFA)
	Calcium [ng/g] (Ca2+) * PI: Erhardt, Tobias (https://orcid.org/0000-0002-6683-6746, tobias.erhardt@awi.de) * METHOD/DEVICE: Continuous Flow Analysis (CFA)
	Layer thickness [m] (Thickness) * PI: Erhardt, Tobias (https://orcid.org/0000-0002-6683-6746, tobias.erhardt@awi.de) * METHOD/DEVICE: Calculated * COMMENT: Calculated from the age model
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	19498 data points
*/
Age [ka BP]	Ageprof dat des	Na+ [ng/g]	Ca2+ [ng/g]	Thickness [m]
54.3590	GI-14e	38.8280		0.0115
54.3610	GI-14e	68.3008	144.3278	0.0130
54.3630	GI-14e	91.1800	201.7945	0.0125
54.3650	GI-14e	72.0137	188.5170	0.0100
54.3670	GI-14e	53.9834	164.1986	0.0115
54.3690	GI-14e	54.7916	158.0240	0.0120
54.3710	GI-14e	50.0259	150.0396	0.0095
54.3730	GI-14e	75.4407	163.2534	0.0110
54.3750	GI-14e	69.2623	144.6854	0.0135
54.3770	GI-14e	91.5001	188.4363	0.0120
54.3790	GI-14e	90.3147	229.1260	0.0115
54.3810	GI-14e	90.1999	270.1398	0.0135
54.3830	GI-14e	57.6040	262.9368	0.0075
54.3850	GI-14e	47.5653	168.7043	0.0170
54.3870	GI-14e	64.0065	199.1229	0.0090
54.3890	GI-14e	67.5092	233.0705	0.0100
54.3910	GI-14e	76.2187	206.4104	0.0095
54.3930	GI-14e	92.6283	212.8536	0.0105
54.3950	GI-14e	57.3138	191.8299	0.0115
54.3970	GI-14e	54.4785	192.6430	0.0100
54.3990	GI-14e	47.2613	164.7567	0.0130
54.4010	GI-14e	41.1236	162.3285	0.0125
54.4030	GI-14e	83.7587	245.0518	0.0090
54.4050	GI-14e	67.2852	253.6640	0.0090
54.4070	GI-14e	81.7497	264.3661	0.0115
54.4090	GI-14e	95.2377	297.5443	0.0090
54.4110	GI-14e	64.6862	236.3327	0.0145
54.4130	GI-14e	58.9174	163.4434	0.0125
54.4150	GI-14e	57.2434	200.6938	0.0090
54.4170	GI-14e	76.8699	246.1309	0.0165
54.4190	GI-14e	72.7101	312.1545	0.0110
54.8505	GI-15.1	50.1322	79.7682	0.0140
54.8535	GI-15.1	36.2079	64.4196	0.0147
54.8565	GI-15.1	35.1193	48.5175	0.0217
54.8595	GI-15.1	25.0703	45.8103	0.0193
54.8625	GI-15.1	35.7199	56.2210	0.0167
54.8655	GI-15.1	28.6054	53.3611	0.0157
54.8685	GI-15.1	31.3094	41.8233	0.0160
54.8715	GI-15.1	22.4537	38.1697	0.0160
54.8745	GI-15.1	32.0029	43.7555	0.0120
54.8775	GI-15.1	25.2425	31.6094	0.0160
54.8805	GI-15.1	28.3482	34.9422	0.0130
54.8835	GI-15.1	31.0882	30.7220	0.0177
54.8865	GI-15.1	36.7365	48.4317	0.0140
54.8895	GI-15.1	32.5311	35.7705	0.0160
54.8925	GI-15.1	20.1152	33.1380	0.0153
54.8955	GI-15.1	26.2258	27.2130	0.0170
54.8985	GI-15.1	31.0756	34.9021	0.0163
54.9015	GI-15.1	33.7165	35.4994	0.0173
54.9045	GI-15.1	35.0077	43.4421	0.0190
54.9075	GI-15.1	32.0824	23.3133	0.0197
54.9105	GI-15.1	34.2772	31.6716	0.0173
54.9135	GI-15.1	36.6284	31.9266	0.0160
54.9165	GI-15.1	27.3446	28.4732	0.0157
54.9195	GI-15.1	30.7584	33.6066	0.0203
54.9225	GI-15.1	40.2625	36.7378	0.0210
54.9255	GI-15.1	36.6454	37.8261	0.0157
54.9285	GI-15.1	30.2124	35.1515	0.0193
54.9315	GI-15.1	46.5402	40.3974	0.0220
54.9345	GI-15.1	44.4767	41.6666	0.0160
54.9375	GI-15.1	39.2438	46.7122	0.0177
54.9405	GI-15.1	44.7323	56.1511	0.0207
54.9435	GI-15.1	37.1142	51.3024	0.0153
54.9465	GI-15.1	61.2806	66.0282	0.0153
54.9495	GI-15.1	119.6814	91.0830	0.0107
54.9525	GI-15.1	77.1887	146.0797	0.0147
54.9555	GI-15.1	68.1755	143.9859	0.0123
54.9585	GI-15.1	49.3247	112.1688	0.0110
54.9615	GI-15.1	49.6649	116.9825	0.0137
54.9645	GI-15.1	77.2031	127.4156	0.0117
54.9675	GI-15.1	77.4115	135.3213	0.0117
54.9705	GI-15.1	59.7795	144.7221	0.0150
54.9735	GI-15.1	73.8133	163.7282	0.0140
54.9765	GI-15.1	46.0100	119.8314	0.0130
54.9795	GI-15.1	61.0675	144.5654	0.0120
54.9825	GI-15.1	79.2026	170.7879	0.0117
54.9855	GI-15.1	69.0264	160.5997	0.0150
54.9885	GI-15.1	62.9480	200.6376	0.0117
54.9915	GI-15.1	77.2737	231.5826	0.0123
54.9945	GI-15.1	68.2430	205.2909	0.0100
54.9975	GI-15.1	65.1353	189.6813	0.0127
55.0005	GI-15.1	61.7770	151.3532	0.0127
55.0035	GI-15.1	104.7218	221.7955	0.0120
55.0065	GI-15.1	94.8603	205.2684	0.0100
55.0095	GI-15.1	73.8923	206.7570	0.0123
55.0125	GI-15.1	82.2980	232.0929	0.0093
55.0155	GI-15.1	78.1499	250.9335	0.0087
55.0185	GI-15.1	84.9377	279.1639	0.0087
55.0215	GI-15.1	73.7161	330.8155	0.0097
55.0245	GI-15.1	66.1608	115.5026	0.0107
55.0275	GI-15.1	109.4674	140.1856	0.0077
55.0305	GI-15.1	51.1455	115.9348	0.0097
55.0335	GI-15.1	45.9143	140.1713	0.0107
55.0365	GI-15.1	51.5708	131.8138	0.0130
55.0395	GI-15.1	62.3655	190.9848	0.0097
55.0425	GI-15.1	55.2498	148.1547	0.0107
55.0455	GI-15.1	57.6908	159.6757	0.0080
55.0485	GI-15.1	73.8535	161.1736	0.0117
55.0515	GI-15.1	77.4047	170.0022	0.0103
55.0545	GI-15.1	98.2680	216.8102	0.0133
55.0575	GI-15.1	94.8257	247.5185	0.0100
55.0605	GI-15.1	106.5370	219.4646	0.0100
55.0635	GI-15.1	56.9676	182.0325	0.0083
55.0665	GI-15.1	71.2323	220.7692	0.0120
55.0695	GI-15.1	46.1178	163.7565	0.0127
55.0725	GI-15.1	55.9598	150.9198	0.0107
55.0755	GI-15.1	44.1760	134.1849	0.0090
55.0785	GI-15.1	48.6081	151.1326	0.0090
55.0815	GI-15.1	78.6743	213.9504	0.0110
55.0845	GI-15.1	58.9751	243.3535	0.0117
55.0875	GI-15.1	72.0166	240.1867	0.0090
55.0905	GI-15.1	57.1567	187.2670	0.0117
55.0935	GI-15.1	32.0520	178.0746	0.0070
55.0965	GI-15.1	57.6101	173.7957	0.0083
55.0995	GI-15.1	84.0203	229.6610	0.0093
55.1025	GI-15.1	50.4414	221.2817	0.0100
55.1055	GI-15.1	95.6303	282.1923	0.0097
55.1085	GI-15.1	139.1420	407.8771	0.0110
55.1115	GI-15.1	128.8613	350.3208	0.0107
55.1145	GI-15.1	106.9036	271.2098	0.0107
55.1175	GI-15.1	54.8413	196.4796	0.0113
55.1205	GI-15.1	59.5645	234.4626	0.0103
55.1235	GI-15.1	82.0541	288.6168	0.0137
55.1265	GI-15.1	59.2392	236.8820	0.0107
55.1295	GI-15.1	81.5475	275.6872	0.0090
55.1325	GI-15.1	51.3627	205.2119	0.0113
55.1355	GI-15.1	64.8245	290.5956	0.0130
55.1385	GI-15.1	142.9168	741.3227	0.0093
55.1415	GI-15.1	104.5480	406.4212	0.0117
55.1445	GI-15.1	87.8548	298.2036	0.0113
55.1475	GI-15.1	57.6991	215.3914	0.0123
55.1505	GI-15.1	60.4278	200.0749	0.0080
55.1535	GI-15.1	58.7035	209.7733	0.0133
55.1565	GI-15.1	61.6418	245.9427	0.0087
55.1595	GI-15.1	76.9128	226.5335	0.0123
55.1625	GI-15.1	78.2266	274.9370	0.0083
55.1655	GI-15.1	86.3720	246.5051	0.0073
55.1685	GI-15.1	92.4251	301.1716	0.0083
55.1715	GI-15.1	80.8913	277.4210	0.0110
55.1745	GI-15.1	48.1394	194.3094	0.0080
55.1775	GI-15.1	95.6618	247.6676	0.0107
55.1805	GI-15.1	116.3783	409.8479	0.0133
55.1835	GI-15.1	127.5747	249.6761	0.0093
55.1865	GI-15.1	66.1406	173.2748	0.0107
55.1895	GI-15.1	86.0072	193.6443	0.0093
55.1925	GI-15.1	74.0281	222.8157	0.0127
55.1955	GI-15.1	81.6348	240.8347	0.0093
55.1985	GI-15.1	74.7167	227.2227	0.0117
55.5015	GI-15.2	42.9723	55.4021	0.0247
55.5045	GI-15.2	31.2697	50.4832	0.0157
55.5075	GI-15.2	32.9662	40.7537	0.0207
55.5105	GI-15.2	55.1712	61.6821	0.0183
55.5135	GI-15.2	28.9955	66.2714	0.0183
55.5165	GI-15.2	40.1871	61.1028	0.0180
55.5195	GI-15.2	34.4665	50.3201	0.0170
55.5225	GI-15.2	30.5536	59.3997	0.0130
55.5255	GI-15.2	37.9891	80.4766	0.0143
55.5285	GI-15.2	39.0884	55.1911	0.0127
55.5315	GI-15.2	37.9582	48.5834	0.0143
55.5345	GI-15.2	41.8977	51.8663	0.0177
55.5375	GI-15.2	43.3148	51.9215	0.0113
55.5405	GI-15.2	39.6847	51.2634	0.0150
55.5435	GI-15.2	73.2082	57.1943	0.0170
55.5465	GI-15.2	41.7272	28.4023	0.0173
55.5495	GI-15.2	33.9506	28.2119	0.0163
55.5525	GI-15.2	34.4097	39.3860	0.0180
55.5555	GI-15.2	32.6265	34.5713	0.0150
55.5585	GI-15.2	28.9290	43.5181	0.0187
55.5615	GI-15.2	36.1155	53.1748	0.0130
55.5645	GI-15.2	47.2865	41.5456	0.0193
55.5675	GI-15.2	32.6029	41.2504	0.0210
55.5705	GI-15.2	24.1716	37.1348	0.0170
55.5735	GI-15.2	32.1057	40.2226	0.0167
55.5765	GI-15.2	29.4468	54.9030	0.0167
55.5795	GI-15.2	59.6521	38.3258	0.0200
55.5825	GI-15.2	26.1972	36.2378	0.0210
55.5855	GI-15.2	25.5757	35.9029	0.0190
55.5885	GI-15.2	39.0617	38.9864	0.0183
55.5915	GI-15.2	30.9477	37.2706	0.0230
55.5945	GI-15.2	30.6504	34.8840	0.0220
55.5975	GI-15.2	27.5550	35.9787	0.0207
55.6005	GI-15.2	40.7908	31.9543	0.0187
55.6035	GI-15.2	54.0180	50.1276	0.0223
55.6065	GI-15.2	30.4295	35.2899	0.0223
55.6095	GI-15.2	30.6153	34.3543	0.0180
55.6125	GI-15.2	53.0364	36.4226	0.0173
55.6155	GI-15.2	33.0986	34.0862	0.0173
55.6185	GI-15.2	37.5411	41.8690	0.0213
55.6215	GI-15.2	39.5385	43.2152	0.0157
55.6245	GI-15.2	45.2648	54.5500	0.0183
55.6275	GI-15.2	33.5523	52.3146	0.0217
55.6305	GI-15.2	36.2300	49.1708	0.0227
55.6335	GI-15.2	45.4921		0.0150
55.6365	GI-15.2	26.5762	35.7118	0.0167
55.6395	GI-15.2	21.7544	25.9163	0.0163
55.6425	GI-15.2	31.6699	30.4208	0.0223
55.6455	GI-15.2	28.4661	30.7681	0.0147
55.6485	GI-15.2	27.8678	24.4147	0.0217
55.6515	GI-15.2	36.2279	32.0867	0.0197
55.6545	GI-15.2	32.4524	31.0175	0.0177
55.6575	GI-15.2	42.4333	56.1009	0.0190
55.6605	GI-15.2	27.3034	41.6256	0.0180
55.6635	GI-15.2	41.5674	42.7820	0.0183
55.6665	GI-15.2	48.0921	44.1797	0.0180
55.6695	GI-15.2	29.3600	37.0109	0.0190
55.6725	GI-15.2	44.1195	36.3416	0.0203
55.6755	GI-15.2	42.6794	52.7313	0.0187
55.6785	GI-15.2	37.6248	35.5007	0.0197
55.6815	GI-15.2	30.5440	41.9441	0.0190
55.6845	GI-15.2	40.7219	51.1476	0.0173
55.6875	GI-15.2	42.0123	46.8103	0.0200
55.6905	GI-15.2	63.7703	46.7630	0.0117
55.6935	GI-15.2	34.2385	42.0481	0.0143
55.6965	GI-15.2	42.7248	50.9181	0.0170
55.6995	GI-15.2	57.5728	45.4211	0.0150
55.7025	GI-15.2	35.6864	48.4207	0.0187
55.7055	GI-15.2	39.7067	55.3976	0.0157
55.7085	GI-15.2	40.3647	78.0726	0.0163
55.7115	GI-15.2	40.6497	106.9783	0.0143
55.7145	GI-15.2	47.7218	81.6912	0.0127
55.7175	GI-15.2	71.9035	222.0952	0.0117
55.7205	GI-15.2	44.7350	143.9783	0.0130
55.7235	GI-15.2	78.1656	131.8553	0.0133
55.7265	GI-15.2	81.4226	169.0089	0.0113
55.7295	GI-15.2	70.1646	141.4600	0.0123
55.7325	GI-15.2	98.8011	171.3730	0.0110
55.7355	GI-15.2			0.0103
55.7385	GI-15.2	120.0696	151.1391	0.0103
55.7415	GI-15.2	66.1034	138.1528	0.0150
55.7445	GI-15.2	54.6068	129.2947	0.0123
55.7475	GI-15.2	41.6375	112.0593	0.0143
55.7505	GI-15.2	47.8159	97.3879	0.0167
55.7535	GI-15.2	55.2387	109.7312	0.0110
55.7565	GI-15.2	32.3477	92.6224	0.0127
55.7595	GI-15.2	55.9817	148.8620	0.0110
55.7625	GI-15.2	91.7953	236.4049	0.0117
55.7655	GI-15.2	93.4117	199.4072	0.0117
55.7685	GI-15.2	89.0837	263.6522	0.0137
55.7715	GI-15.2	61.7230	216.6881	0.0137
55.7745	GI-15.2	120.3402	224.8946	0.0103
55.7775	GI-15.2	106.2895	270.5720	0.0147
55.7805	GI-15.2	85.8956	240.4425	0.0160
55.7835	GI-15.2	84.0753	190.7514	0.0117
55.7865	GI-15.2	86.7161	206.9685	0.0170
55.7895	GI-15.2	150.7163	318.7220	0.0103
55.7925	GI-15.2	90.1536	257.1269	0.0113
55.7955	GI-15.2	104.8279	315.0551	0.0123
55.7985	GI-15.2	79.4865	244.6367	0.0120
55.8015	GI-15.2	92.9118	193.2248	0.0110
55.8045	GI-15.2	113.8458	372.1395	0.0117
55.8075	GI-15.2	111.7869	542.5353	0.0120
55.8105	GI-15.2	68.8796	286.8804	0.0093
55.8135	GI-15.2	51.4883	186.8975	0.0130
55.8165	GI-15.2	52.6102	204.1676	0.0123
55.8195	GI-15.2	83.6534	314.6990	0.0117
55.8225	GI-15.2	69.4509	272.2631	0.0130
55.8255	GI-15.2	78.5730	311.8897	0.0117
55.8285	GI-15.2	119.4199	366.2830	0.0103
55.8315	GI-15.2	90.3968	363.9828	0.0123
55.8345	GI-15.2	83.7626	346.0386	0.0123
55.8375	GI-15.2	93.6856	314.0333	0.0113
55.8405	GI-15.2	114.1301	361.0876	0.0087
55.8435	GI-15.2	89.3164	325.3174	0.0067
55.8465	GI-15.2	87.6803	257.7939	0.0140
55.8495	GI-15.2	162.8253	341.2469	0.0087
55.8525	GI-15.2	144.6567	410.3104	0.0120
55.8555	GI-15.2	59.3084	224.0498	0.0087
55.8585	GI-15.2	59.6054	225.6813	0.0153
55.8615	GI-15.2	63.9839	236.9568	0.0123
55.8645	GI-15.2	87.4909	313.1582	0.0107
55.8675	GI-15.2	101.3311	288.7581	0.0090
55.8705	GI-15.2	91.2755	258.7914	0.0127
55.8735	GI-15.2	110.5833	181.0710	0.0100
55.8765	GI-15.2	115.0366	194.5942	0.0073
55.8795	GI-15.2	181.3841	300.8509	0.0087
55.8825	GI-15.2	62.5309	211.2906	0.0107
55.8855	GI-15.2	71.0037	192.7559	0.0120
55.8885	GI-15.2	79.1830	182.1705	0.0100
55.8915	GI-15.2	122.4624	310.4616	0.0143
55.8945	GI-15.2	88.0028	328.5215	0.0107
55.8975	GI-15.2	68.0352	212.8703	0.0113
55.9005	GI-15.2	34.8171	156.4812	0.0103
55.9035	GI-15.2	38.0242	179.8509	0.0097
55.9065	GI-15.2	61.8045	187.1664	0.0110
55.9095	GI-15.2	75.7930	239.6604	0.0120
55.9125	GI-15.2	61.3723	207.9331	0.0127
55.9155	GI-15.2	92.2794	265.2735	0.0097
55.9185	GI-15.2	64.8768	216.7246	0.0100
55.9215	GI-15.2	65.4156	229.8460	0.0153
55.9245	GI-15.2	49.3294	231.4543	0.0097
55.9275	GI-15.2	86.7596	286.9735	0.0107
55.9305	GI-15.2	97.2486	307.8639	0.0113
55.9335	GI-15.2	72.2953	288.9782	0.0107
55.9365	GI-15.2	95.7771	301.8900	0.0093
55.9395	GI-15.2	119.4365	322.6263	0.0113
55.9425	GI-15.2	77.6325	280.3954	0.0110
55.9455	GI-15.2	53.9339	234.6342	0.0100
55.9485	GI-15.2	62.0462	182.8815	0.0113
55.9515	GI-15.2	61.4401	182.5129	0.0137
55.9545	GI-15.2	110.6107	415.6545	0.0110
55.9575	GI-15.2	76.5566	272.7411	0.0103
55.9605	GI-15.2	92.6358	225.6253	0.0103
55.9635	GI-15.2	55.5481	213.6356	0.0107
55.9665	GI-15.2	60.4100	183.6509	0.0130
55.9695	GI-15.2	105.4008	318.0634	0.0100
55.9725	GI-15.2	76.3615	309.8954	0.0143
55.9755	GI-15.2	100.1995	387.0420	0.0103
55.9785	GI-15.2	68.8676	309.5855	0.0113
55.9815	GI-15.2	105.1689	295.7630	0.0097
55.9845	GI-15.2	62.4248	259.6187	0.0093
55.9875	GI-15.2	93.1266	267.8162	0.0113
55.9905	GI-15.2	117.6842	355.3455	0.0120
55.9935	GI-15.2	70.2474	329.4323	0.0113
55.9965	GI-15.2	100.3189	309.6331	0.0107
55.9995	GI-15.2	79.3265	209.6989	0.0115
57.7905	GI-16.1c	31.9610	54.0312	0.0195
57.7935	GI-16.1c	34.6286	53.5228	0.0157
57.7965	GI-16.1c	43.4976	43.8950	0.0210
57.7995	GI-16.1c	30.3437	35.6561	0.0177
57.8025	GI-16.1c	31.0968	50.2329	0.0180
57.8055	GI-16.1c	34.0535	47.2622	0.0213
57.8085	GI-16.1c	30.4885	41.4594	0.0197
57.8115	GI-16.1c	33.6025	38.8963	0.0187
57.8145	GI-16.1c	41.5977	42.3942	0.0210
57.8175	GI-16.1c	27.9400	58.0103	0.0220
57.8205	GI-16.1c	31.9172	45.1942	0.0170
57.8235	GI-16.1c	31.3022	29.3759	0.0243
57.8265	GI-16.1c	29.3451	33.2659	0.0227
57.8295	GI-16.1c	37.9569	39.7296	0.0207
57.8325	GI-16.1c	41.6901	71.4209	0.0153
57.8355	GI-16.1c	30.3691	41.7821	0.0180
57.8385	GI-16.1c	35.7891	38.3314	0.0177
57.8415	GI-16.1c	34.0320	46.2892	0.0183
57.8445	GI-16.1c	51.6902	48.5504	0.0163
57.8475	GI-16.1c	45.7895	38.8680	0.0177
57.8505	GI-16.1c	46.0764	39.1533	0.0143
57.8535	GI-16.1c	61.6980	43.7887	0.0143
57.8565	GI-16.1c	34.0135	44.0641	0.0147
57.8595	GI-16.1c	43.5255	36.9580	0.0210
57.8625	GI-16.1c	47.3570	36.7814	0.0160
57.8655	GI-16.1c	43.6461	49.3154	0.0137
57.8685	GI-16.1c	36.3029	57.4728	0.0133
57.8715	GI-16.1c	37.2259	52.1427	0.0193
57.8745	GI-16.1c	53.3756	53.8631	0.0170
57.8775	GI-16.1c	64.0630	71.4589	0.0177
57.8805	GI-16.1c	55.1019	63.8977	0.0150
57.8835	GI-16.1c	63.5551	71.3193	0.0193
57.8865	GI-16.1c	62.1800	65.1091	0.0133
57.8895	GI-16.1c	33.3902	63.4979	0.0150
57.8925	GI-16.1c	42.2799	63.4938	0.0133
57.8955	GI-16.1c	53.7260	80.5088	0.0113
57.8985	GI-16.1c	36.0869	71.7506	0.0137
57.9015	GI-16.1c	39.7860	67.7996	0.0177
57.9045	GI-16.1c	48.2005	61.0223	0.0150
57.9075	GI-16.1c	34.2875	68.6707	0.0117
57.9105	GI-16.1c	44.3341	63.1763	0.0137
57.9135	GI-16.1c	45.1472	66.4385	0.0143
57.9165	GI-16.1c	49.5821	83.0409	0.0140
57.9195	GI-16.1c	56.5351	53.3640	0.0137
57.9225	GI-16.1c	43.9082	46.9122	0.0163
57.9255	GI-16.1c	30.0813	40.1514	0.0157
57.9285	GI-16.1c	26.7441	30.6961	0.0197
57.9315	GI-16.1c	36.8089	47.2275	0.0163
57.9345	GI-16.1c	31.2399	43.0758	0.0147
57.9375	GI-16.1c	30.9020	40.9956	0.0230
57.9405	GI-16.1c	29.8410	40.3030	0.0147
57.9435	GI-16.1c	30.2093	43.1051	0.0187
57.9465	GI-16.1c	38.6057	38.9126	0.0200
57.9495	GI-16.1c	36.9776	48.5238	0.0167
57.9525	GI-16.1c	33.8001	41.3131	0.0157
57.9555	GI-16.1c	29.8087	37.5686	0.0193
57.9585	GI-16.1c	28.3230	33.3841	0.0143
57.9615	GI-16.1c	28.3578	32.6328	0.0223
57.9645	GI-16.1c	32.2150	30.1327	0.0197
57.9675	GI-16.1c	23.6214	58.3650	0.0180
57.9705	GI-16.1c	23.7948	35.9073	0.0180
57.9735	GI-16.1c	32.4719	41.7228	0.0210
57.9765	GI-16.1c	32.1800	39.0734	0.0217
57.9795	GI-16.1c	29.7532	31.6856	0.0217
57.9825	GI-16.1c	32.6522	34.0165	0.0230
57.9855	GI-16.1c	36.5146	39.6360	0.0160
57.9885	GI-16.1c	49.3313	52.3292	0.0173
57.9915	GI-16.1c	56.8816	48.9161	0.0153
57.9945	GI-16.1c	74.4593	93.7460	0.0130
57.9975	GI-16.1c	87.2922	160.4949	0.0153
58.0005	GI-16.1c	100.4324	162.8008	0.0123
58.0035	GI-16.1c	37.8568	108.9321	0.0120
58.0065	GI-16.1c	62.1240	120.0894	0.0117
58.0095	GI-16.1c	54.6058	170.7404	0.0133
58.0125	GI-16.1c	41.3123	119.1413	0.0137
58.0155	GI-16.1c	71.3837	93.7466	0.0163
58.0185	GI-16.1c	78.2902	141.7760	0.0117
58.0215	GI-16.1c	68.5552	131.3250	0.0120
58.0245	GI-16.1c	84.0048	147.0520	0.0163
58.0275	GI-16.1c	70.0943	161.4120	0.0153
58.0305	GI-16.1c	91.5780	169.9450	0.0103
58.0335	GI-16.1c	45.2342	126.6452	0.0107
58.0365	GI-16.1c	84.5125	162.4695	0.0127
58.0395	GI-16.1c	70.4403	177.1985	0.0107
58.0425	GI-16.1c	73.3604	226.1522	0.0137
58.0455	GI-16.1c	69.4153	189.2776	0.0127
58.0485	GI-16.1c	56.2038	146.0177	0.0107
58.0515	GI-16.1c	80.1772	207.9656	0.0100
58.0545	GI-16.1c	65.2633	169.6750	0.0113
58.0575	GI-16.1c	82.9822	178.0356	0.0093
58.0605	GI-16.1c	44.7613	136.9108	0.0127
58.0635	GI-16.1c	66.5677	140.4189	0.0157
58.0665	GI-16.1c	84.2623	167.2562	0.0117
58.0695	GI-16.1c	65.1464	163.1028	0.0107
58.0725	GI-16.1c	39.4919	154.7925	0.0127
58.0755	GI-16.1c	46.2085	140.0802	0.0137
58.0785	GI-16.1c	43.9685	121.9323	0.0160
58.0815	GI-16.1c	57.0302	127.4903	0.0167
58.0845	GI-16.1c	36.6244	115.7805	0.0150
58.0875	GI-16.1c	65.1942	138.9123	0.0117
58.0905	GI-16.1c	104.4200	178.1525	0.0130
58.1505	GI-16.2	38.6803	25.7032	0.0175
58.1535	GI-16.2	42.8738	32.7534	0.0210
58.1565	GI-16.2	42.5051	40.4846	0.0237
58.1595	GI-16.2	31.8056	39.4439	0.0193
58.1625	GI-16.2	28.4023	31.4520	0.0213
58.1655	GI-16.2	27.4026	48.2600	0.0180
58.1685	GI-16.2	40.5865	35.9586	0.0167
58.1715	GI-16.2	44.9071	35.3500	0.0183
58.1745	GI-16.2	27.1107	30.6408	0.0210
58.1775	GI-16.2	27.2935	34.9925	0.0220
58.1805	GI-16.2	39.2520	30.9788	0.0207
58.1835	GI-16.2	30.5956	23.1861	0.0243
58.1865	GI-16.2	30.6747	21.7714	0.0250
58.1895	GI-16.2	41.6534	34.1314	0.0210
58.1925	GI-16.2	26.7658	28.6485	0.0223
58.1955	GI-16.2	38.1066	32.1144	0.0223
58.1985	GI-16.2	22.4128	26.5914	0.0243
58.2015	GI-16.2	37.1957	34.9894	0.0180
58.2045	GI-16.2	46.1818	37.7309	0.0167
